School Year,Division Number,Division Name,School Number,School Name,Subject,Test Source,Pass Rate,Division Number,State School ID
2017-2018,106,Colonial Heights City,30,North Elementary,History and Social Science,SOL,95,106,VA-106-1060030
2017-2018,106,Colonial Heights City,40,Colonial Heights High,Mathematics,SOL,76.29,106,VA-106-1060040
2017-2018,106,Colonial Heights City,40,Colonial Heights High,English:Writing,SOL,80.18,106,VA-106-1060040
2017-2018,106,Colonial Heights City,40,Colonial Heights High,History and Social Science,SOL,81.56,106,VA-106-1060040
2017-2018,106,Colonial Heights City,40,Colonial Heights High,Science,SOL,85.69,106,VA-106-1060040
2017-2018,106,Colonial Heights City,40,Colonial Heights High,English:Reading,SOL,87.11,106,VA-106-1060040
2017-2018,106,Colonial Heights City,50,Lakeview Elementary,Mathematics,SOL,67.05,106,VA-106-1060050
2017-2018,106,Colonial Heights City,50,Lakeview Elementary,Science,SOL,74.14,106,VA-106-1060050
2017-2018,106,Colonial Heights City,50,Lakeview Elementary,English:Reading,SOL,76,106,VA-106-1060050
2017-2018,106,Colonial Heights City,50,Lakeview Elementary,History and Social Science,SOL,86.54,106,VA-106-1060050
2017-2018,106,Colonial Heights City,60,Tussing Elementary,English:Reading,SOL,74.13,106,VA-106-1060060
2017-2018,106,Colonial Heights City,60,Tussing Elementary,Science,SOL,76.14,106,VA-106-1060060
2017-2018,106,Colonial Heights City,60,Tussing Elementary,Mathematics,SOL,77.89,106,VA-106-1060060
2017-2018,106,Colonial Heights City,60,Tussing Elementary,History and Social Science,SOL,94.81,106,VA-106-1060060
2017-2018,107,Covington City,260,Edgemont Primary,English:Reading,SOL,63.24,107,VA-107-1070260
2017-2018,107,Covington City,260,Edgemont Primary,Mathematics,SOL,66.18,107,VA-107-1070260
2017-2018,107,Covington City,350,Covington High,Mathematics,SOL,63.45,107,VA-107-1070350
2017-2018,107,Covington City,350,Covington High,English:Writing,SOL,76.81,107,VA-107-1070350
2017-2018,107,Covington City,350,Covington High,Science,SOL,78.45,107,VA-107-1070350
2017-2018,107,Covington City,350,Covington High,History and Social Science,SOL,79.92,107,VA-107-1070350
2017-2018,107,Covington City,350,Covington High,English:Reading,SOL,80.56,107,VA-107-1070350
2017-2018,107,Covington City,360,Jeter-Watson Intermediate,Mathematics,SOL,69.1,107,VA-107-1070360
2017-2018,107,Covington City,360,Jeter-Watson Intermediate,History and Social Science,SOL,74.32,107,VA-107-1070360
2017-2018,107,Covington City,360,Jeter-Watson Intermediate,English:Reading,SOL,74.39,107,VA-107-1070360
2017-2018,107,Covington City,360,Jeter-Watson Intermediate,Science,SOL,80.56,107,VA-107-1070360
2017-2018,108,Danville City,20,Forest Hills Elementary,English:Reading,SOL,76.23,108,VA-108-1080020
2017-2018,108,Danville City,20,Forest Hills Elementary,History and Social Science,SOL,79.17,108,VA-108-1080020
2017-2018,108,Danville City,20,Forest Hills Elementary,Mathematics,SOL,80.33,108,VA-108-1080020
2017-2018,108,Danville City,20,Forest Hills Elementary,Science,SOL,87.1,108,VA-108-1080020
2017-2018,108,Danville City,40,Schoolfield Elementary,History and Social Science,SOL,57.14,108,VA-108-1080040
2017-2018,108,Danville City,40,Schoolfield Elementary,English:Reading,SOL,61.83,108,VA-108-1080040
2017-2018,108,Danville City,40,Schoolfield Elementary,Mathematics,SOL,66.54,108,VA-108-1080040
2017-2018,108,Danville City,40,Schoolfield Elementary,Science,SOL,84,108,VA-108-1080040
2017-2018,108,Danville City,190,G.L.H. Johnson Elementary,Science,SOL,37.5,108,VA-108-1080190
2017-2018,108,Danville City,190,G.L.H. Johnson Elementary,Mathematics,SOL,41.75,108,VA-108-1080190
2017-2018,108,Danville City,190,G.L.H. Johnson Elementary,English:Reading,SOL,44.98,108,VA-108-1080190
2017-2018,108,Danville City,190,G.L.H. Johnson Elementary,History and Social Science,SOL,58.33,108,VA-108-1080190
2017-2018,108,Danville City,210,George Washington High,Mathematics,SOL,50.14,108,VA-108-1080210
2017-2018,108,Danville City,210,George Washington High,History and Social Science,SOL,58.99,108,VA-108-1080210
2017-2018,108,Danville City,210,George Washington High,Science,SOL,60.73,108,VA-108-1080210
2017-2018,108,Danville City,210,George Washington High,English:Writing,SOL,67.27,108,VA-108-1080210
2017-2018,108,Danville City,210,George Washington High,English:Reading,SOL,69.97,108,VA-108-1080210
2017-2018,108,Danville City,220,Woodberry Hills Elementary,Mathematics,SOL,35.87,108,VA-108-1080220
2017-2018,108,Danville City,220,Woodberry Hills Elementary,English:Reading,SOL,38.59,108,VA-108-1080220
2017-2018,108,Danville City,220,Woodberry Hills Elementary,Science,SOL,46.88,108,VA-108-1080220
2017-2018,108,Danville City,220,Woodberry Hills Elementary,History and Social Science,SOL,53.7,108,VA-108-1080220
2017-2018,108,Danville City,250,Park Avenue Elementary,English:Reading,SOL,55.86,108,VA-108-1080250
2017-2018,108,Danville City,250,Park Avenue Elementary,Mathematics,SOL,60.81,108,VA-108-1080250
2017-2018,108,Danville City,250,Park Avenue Elementary,Science,SOL,68.12,108,VA-108-1080250
2017-2018,108,Danville City,250,Park Avenue Elementary,History and Social Science,SOL,76.47,108,VA-108-1080250
2017-2018,108,Danville City,260,O. Trent Bonner Middle,Mathematics,SOL,31.08,108,VA-108-1080260
2017-2018,108,Danville City,260,O. Trent Bonner Middle,Science,SOL,44.32,108,VA-108-1080260
2017-2018,108,Danville City,260,O. Trent Bonner Middle,English:Writing,SOL,44.51,108,VA-108-1080260
2017-2018,108,Danville City,260,O. Trent Bonner Middle,History and Social Science,SOL,51.38,108,VA-108-1080260
2017-2018,108,Danville City,260,O. Trent Bonner Middle,English:Reading,SOL,51.39,108,VA-108-1080260
2017-2018,108,Danville City,490,Edwin A. Gibson Elementary,Mathematics,SOL,48.64,108,VA-108-1080490
2017-2018,108,Danville City,490,Edwin A. Gibson Elementary,English:Reading,SOL,49.42,108,VA-108-1080490
2017-2018,108,Danville City,490,Edwin A. Gibson Elementary,History and Social Science,SOL,52.38,108,VA-108-1080490
2017-2018,108,Danville City,490,Edwin A. Gibson Elementary,Science,SOL,59.26,108,VA-108-1080490
2017-2018,108,Danville City,1372,Westwood Middle,Mathematics,SOL,36.15,108,VA-108-1081372
2017-2018,108,Danville City,1372,Westwood Middle,Science,SOL,42.95,108,VA-108-1081372
2017-2018,108,Danville City,1372,Westwood Middle,English:Writing,SOL,44.52,108,VA-108-1081372
2017-2018,108,Danville City,1372,Westwood Middle,English:Reading,SOL,54.06,108,VA-108-1081372
2017-2018,108,Danville City,1372,Westwood Middle,History and Social Science,SOL,69.48,108,VA-108-1081372
2017-2018,108,Danville City,1374,Galileo Magnet High,Science,SOL,84.58,108,VA-108-1081374
2017-2018,108,Danville City,1374,Galileo Magnet High,Mathematics,SOL,88.57,108,VA-108-1081374
2017-2018,108,Danville City,1374,Galileo Magnet High,History and Social Science,SOL,89.58,108,VA-108-1081374
2017-2018,108,Danville City,1374,Galileo Magnet High,English:Writing,SOL,93.59,108,VA-108-1081374
2017-2018,108,Danville City,1374,Galileo Magnet High,English:Reading,SOL,94.44,108,VA-108-1081374
2017-2018,109,Falls Church City,251,George Mason High,Mathematics,SOL,83.3,109,VA-109-1090251
2017-2018,109,Falls Church City,251,George Mason High,Science,SOL,89.98,109,VA-109-1090251
2017-2018,109,Falls Church City,251,George Mason High,English:Writing,SOL,93.98,109,VA-109-1090251
2017-2018,109,Falls Church City,251,George Mason High,History and Social Science,SOL,94.8,109,VA-109-1090251
2017-2018,109,Falls Church City,251,George Mason High,English:Reading,SOL,96.17,109,VA-109-1090251
2017-2018,109,Falls Church City,252,Mary Ellen Henderson Middle,Mathematics,SOL,88.8,109,VA-109-1090252
2017-2018,109,Falls Church City,252,Mary Ellen Henderson Middle,English:Writing,SOL,90.48,109,VA-109-1090252
2017-2018,109,Falls Church City,252,Mary Ellen Henderson Middle,Science,SOL,91.94,109,VA-109-1090252
2017-2018,109,Falls Church City,252,Mary Ellen Henderson Middle,English:Reading,SOL,92.49,109,VA-109-1090252
2017-2018,109,Falls Church City,252,Mary Ellen Henderson Middle,History and Social Science,SOL,95.26,109,VA-109-1090252
2017-2018,109,Falls Church City,260,Thomas Jefferson Elementary,Science,SOL,86.7,109,VA-109-1090260
2017-2018,109,Falls Church City,260,Thomas Jefferson Elementary,Mathematics,SOL,89.09,109,VA-109-1090260
2017-2018,109,Falls Church City,260,Thomas Jefferson Elementary,English:Reading,SOL,90.85,109,VA-109-1090260
2017-2018,109,Falls Church City,260,Thomas Jefferson Elementary,History and Social Science,SOL,94.14,109,VA-109-1090260
2017-2018,110,Fredericksburg City,40,James Monroe High,English:Writing,SOL,35.29,110,VA-110-1100040
2017-2018,110,Fredericksburg City,40,James Monroe High,Mathematics,SOL,65,110,VA-110-1100040
2017-2018,110,Fredericksburg City,40,James Monroe High,History and Social Science,SOL,71.36,110,VA-110-1100040
2017-2018,110,Fredericksburg City,40,James Monroe High,Science,SOL,78.43,110,VA-110-1100040
2017-2018,110,Fredericksburg City,40,James Monroe High,English:Reading,SOL,83.87,110,VA-110-1100040
2017-2018,110,Fredericksburg City,272,Lafayette Upper Elementary,English:Reading,SOL,59.93,110,VA-110-1100272
2017-2018,110,Fredericksburg City,272,Lafayette Upper Elementary,Mathematics,SOL,60.36,110,VA-110-1100272
2017-2018,110,Fredericksburg City,272,Lafayette Upper Elementary,Science,SOL,62.27,110,VA-110-1100272
2017-2018,110,Fredericksburg City,272,Lafayette Upper Elementary,History and Social Science,SOL,65.07,110,VA-110-1100272
2017-2018,110,Fredericksburg City,273,Walker-Grant Middle,Mathematics,SOL,56.48,110,VA-110-1100273
2017-2018,110,Fredericksburg City,273,Walker-Grant Middle,English:Writing,SOL,60.65,110,VA-110-1100273
2017-2018,110,Fredericksburg City,273,Walker-Grant Middle,English:Reading,SOL,68.93,110,VA-110-1100273
2017-2018,110,Fredericksburg City,273,Walker-Grant Middle,Science,SOL,71.12,110,VA-110-1100273
2017-2018,110,Fredericksburg City,273,Walker-Grant Middle,History and Social Science,SOL,73.93,110,VA-110-1100273
2017-2018,111,Galax City,10,Galax Elementary,History and Social Science,SOL,70.1,111,VA-111-1110010
2017-2018,111,Galax City,10,Galax Elementary,English:Reading,SOL,70.95,111,VA-111-1110010
2017-2018,111,Galax City,10,Galax Elementary,Mathematics,SOL,84.36,111,VA-111-1110010
2017-2018,111,Galax City,31,Galax High,Mathematics,SOL,68.38,111,VA-111-1110031
2017-2018,111,Galax City,31,Galax High,English:Writing,SOL,78.74,111,VA-111-1110031
2017-2018,111,Galax City,31,Galax High,English:Reading,SOL,80.31,111,VA-111-1110031
2017-2018,111,Galax City,31,Galax High,Science,SOL,80.76,111,VA-111-1110031
2017-2018,111,Galax City,31,Galax High,History and Social Science,SOL,81.6,111,VA-111-1110031
2017-2018,111,Galax City,32,Galax Middle,Science,SOL,66.33,111,VA-111-1110032
2017-2018,111,Galax City,32,Galax Middle,English:Reading,SOL,78.1,111,VA-111-1110032
2017-2018,111,Galax City,32,Galax Middle,Mathematics,SOL,87.18,111,VA-111-1110032
2017-2018,111,Galax City,32,Galax Middle,History and Social Science,SOL,90.8,111,VA-111-1110032
2017-2018,112,Hampton City,30,Francis Asbury Elementary,English:Reading,SOL,73.11,112,VA-112-1120030
2017-2018,112,Hampton City,30,Francis Asbury Elementary,Mathematics,SOL,76.89,112,VA-112-1120030
2017-2018,112,Hampton City,30,Francis Asbury Elementary,Science,SOL,80.82,112,VA-112-1120030
2017-2018,112,Hampton City,30,Francis Asbury Elementary,History and Social Science,SOL,95.89,112,VA-112-1120030
2017-2018,112,Hampton City,50,Phoebus High,Science,SOL,56.76,112,VA-112-1120050
2017-2018,112,Hampton City,50,Phoebus High,History and Social Science,SOL,63.65,112,VA-112-1120050
2017-2018,112,Hampton City,50,Phoebus High,English:Writing,SOL,64.73,112,VA-112-1120050
2017-2018,112,Hampton City,50,Phoebus High,Mathematics,SOL,69.76,112,VA-112-1120050
2017-2018,112,Hampton City,50,Phoebus High,English:Reading,SOL,74.79,112,VA-112-1120050
2017-2018,112,Hampton City,70,Francis W. Jones Magnet Middle,Science,SOL,81.25,112,VA-112-1120070
2017-2018,112,Hampton City,70,Francis W. Jones Magnet Middle,English:Writing,SOL,90.43,112,VA-112-1120070
2017-2018,112,Hampton City,70,Francis W. Jones Magnet Middle,English:Reading,SOL,91.41,112,VA-112-1120070
2017-2018,112,Hampton City,70,Francis W. Jones Magnet Middle,History and Social Science,SOL,91.83,112,VA-112-1120070
2017-2018,112,Hampton City,70,Francis W. Jones Magnet Middle,Mathematics,SOL,95.53,112,VA-112-1120070
2017-2018,112,Hampton City,80,William Mason Cooper Elementary,Mathematics,SOL,71.58,112,VA-112-1120080
2017-2018,112,Hampton City,80,William Mason Cooper Elementary,English:Reading,SOL,76.84,112,VA-112-1120080
2017-2018,112,Hampton City,80,William Mason Cooper Elementary,Science,SOL,85.94,112,VA-112-1120080
2017-2018,112,Hampton City,80,William Mason Cooper Elementary,History and Social Science,SOL,92.19,112,VA-112-1120080
2017-2018,112,Hampton City,120,Armstrong Elementary,Science,SOL,75,112,VA-112-1120120
2017-2018,112,Hampton City,120,Armstrong Elementary,Mathematics,SOL,80.77,112,VA-112-1120120
2017-2018,112,Hampton City,120,Armstrong Elementary,English:Reading,SOL,82.47,112,VA-112-1120120
2017-2018,112,Hampton City,120,Armstrong Elementary,History and Social Science,SOL,91.67,112,VA-112-1120120
2017-2018,112,Hampton City,160,Aberdeen Elementary,Science,SOL,60.53,112,VA-112-1120160
2017-2018,112,Hampton City,160,Aberdeen Elementary,English:Reading,SOL,64.84,112,VA-112-1120160
2017-2018,112,Hampton City,160,Aberdeen Elementary,Mathematics,SOL,67.89,112,VA-112-1120160
2017-2018,112,Hampton City,160,Aberdeen Elementary,History and Social Science,SOL,69.86,112,VA-112-1120160
2017-2018,112,Hampton City,180,Samuel P. Langley Elementary,English:Reading,SOL,80.89,112,VA-112-1120180
2017-2018,112,Hampton City,180,Samuel P. Langley Elementary,Science,SOL,83.53,112,VA-112-1120180
2017-2018,112,Hampton City,180,Samuel P. Langley Elementary,Mathematics,SOL,85.14,112,VA-112-1120180
2017-2018,112,Hampton City,180,Samuel P. Langley Elementary,History and Social Science,SOL,100,112,VA-112-1120180
2017-2018,112,Hampton City,250,Jane H. Bryan Elementary,Mathematics,SOL,74.11,112,VA-112-1120250
2017-2018,112,Hampton City,250,Jane H. Bryan Elementary,English:Reading,SOL,75.13,112,VA-112-1120250
2017-2018,112,Hampton City,250,Jane H. Bryan Elementary,Science,SOL,84.13,112,VA-112-1120250
2017-2018,112,Hampton City,250,Jane H. Bryan Elementary,History and Social Science,SOL,88.71,112,VA-112-1120250
2017-2018,112,Hampton City,260,Alfred S. Forrest Elementary,English:Reading,SOL,64.12,112,VA-112-1120260
2017-2018,112,Hampton City,260,Alfred S. Forrest Elementary,Mathematics,SOL,66.79,112,VA-112-1120260
2017-2018,112,Hampton City,260,Alfred S. Forrest Elementary,Science,SOL,78.89,112,VA-112-1120260
2017-2018,112,Hampton City,260,Alfred S. Forrest Elementary,History and Social Science,SOL,89.29,112,VA-112-1120260
2017-2018,112,Hampton City,270,John B. Cary Elementary,Mathematics,SOL,60.69,112,VA-112-1120270
2017-2018,112,Hampton City,270,John B. Cary Elementary,English:Reading,SOL,61.27,112,VA-112-1120270
2017-2018,112,Hampton City,270,John B. Cary Elementary,Science,SOL,73.77,112,VA-112-1120270
2017-2018,112,Hampton City,270,John B. Cary Elementary,History and Social Science,SOL,93.44,112,VA-112-1120270
2017-2018,112,Hampton City,280,Hampton High,Mathematics,SOL,62.09,112,VA-112-1120280
2017-2018,112,Hampton City,280,Hampton High,Science,SOL,66.92,112,VA-112-1120280
2017-2018,112,Hampton City,280,Hampton High,English:Writing,SOL,67.05,112,VA-112-1120280
2017-2018,112,Hampton City,280,Hampton High,History and Social Science,SOL,73.4,112,VA-112-1120280
2017-2018,112,Hampton City,280,Hampton High,English:Reading,SOL,75.47,112,VA-112-1120280
2017-2018,112,Hampton City,300,Jefferson Davis Middle,English:Writing,SOL,51.44,112,VA-112-1120300
2017-2018,112,Hampton City,300,Jefferson Davis Middle,Science,SOL,70.87,112,VA-112-1120300
2017-2018,112,Hampton City,300,Jefferson Davis Middle,English:Reading,SOL,72.34,112,VA-112-1120300
2017-2018,112,Hampton City,300,Jefferson Davis Middle,Mathematics,SOL,77.22,112,VA-112-1120300
2017-2018,112,Hampton City,300,Jefferson Davis Middle,History and Social Science,SOL,79.71,112,VA-112-1120300
2017-2018,112,Hampton City,320,Kecoughtan High,Mathematics,SOL,76.65,112,VA-112-1120320
2017-2018,112,Hampton City,320,Kecoughtan High,English:Writing,SOL,76.87,112,VA-112-1120320
2017-2018,112,Hampton City,320,Kecoughtan High,Science,SOL,81.15,112,VA-112-1120320
2017-2018,112,Hampton City,320,Kecoughtan High,History and Social Science,SOL,81.94,112,VA-112-1120320
2017-2018,112,Hampton City,320,Kecoughtan High,English:Reading,SOL,89.52,112,VA-112-1120320
2017-2018,112,Hampton City,330,Barron Elementary,English:Reading,SOL,76.02,112,VA-112-1120330
2017-2018,112,Hampton City,330,Barron Elementary,Mathematics,SOL,80,112,VA-112-1120330
2017-2018,112,Hampton City,330,Barron Elementary,Science,SOL,85.07,112,VA-112-1120330
2017-2018,112,Hampton City,330,Barron Elementary,History and Social Science,SOL,93.94,112,VA-112-1120330
2017-2018,112,Hampton City,350,Benjamin Syms Middle,English:Writing,SOL,60.94,112,VA-112-1120350
2017-2018,112,Hampton City,350,Benjamin Syms Middle,Science,SOL,68.87,112,VA-112-1120350
2017-2018,112,Hampton City,350,Benjamin Syms Middle,English:Reading,SOL,70.38,112,VA-112-1120350
2017-2018,112,Hampton City,350,Benjamin Syms Middle,Mathematics,SOL,71.77,112,VA-112-1120350
2017-2018,112,Hampton City,350,Benjamin Syms Middle,History and Social Science,SOL,76.32,112,VA-112-1120350
2017-2018,112,Hampton City,360,Tucker-Capps Elementary,Science,SOL,70.59,112,VA-112-1120360
